case_id,status,num_requests,input_tokens,output_tokens,total_tokens,wall_time_s,requests_per_s,input_tokens_per_s,total_tokens_per_s,p95_ttft_ms,p95_e2e_ms,gpu0_peak_memory_used_mib,gpu0_avg_memory_used_mib,gpu0_peak_memory_utilization,shadow_miss_rate,p95_tpot_ms,output_tokens_per_s,mean_tpot_ms,mean_ttft_ms,mean_e2e_ms,router_events,expert_refs,online_loop_us_per_expert_ref,gpu_metrics_summary_json,request_log,sidecar_metrics_json
finite_slot_slot60_mbt1280_r1,success,64,18544,1024,19568,148.0515112876892,0.4322819770183713,125.25370284107308,132.17021447336703,69092.1214222908,148028.99297475815,22041.0,22040.169014084506,0.8972887151929653,0.0,5473.135964075725,6.916511632293941,4998.710513363281,44938.779797405005,119919.43749785423,468096,1872384,3.50133133214127,/root/WREC/results/wrec/runtime_qwen_real_table_b_full_n64_alpha1_notiming_compare_20260516T063826Z/finite_slot_slot60_mbt1280_r1_gpu_summary.json,/root/WREC/results/wrec/runtime_qwen_real_table_b_full_n64_alpha1_notiming_compare_20260516T063826Z/finite_slot_slot60_mbt1280_r1_request_log.jsonl,/root/WREC/results/wrec/runtime_qwen_real_table_b_full_n64_alpha1_notiming_compare_20260516T063826Z/finite_slot_slot60_mbt1280_r1_sidecar_metrics.json
no_wrec_mbt1280_r1,success,64,18544,1024,19568,115.78173470497131,0.5527642176296745,160.1634320581982,169.00765954027298,67337.64814138412,115758.44534635544,21061.0,21058.65765765766,0.8573929327471096,,4174.230399926503,8.844227482074793,3757.644341389338,41717.673905193806,98082.33902603388,,,,/root/WREC/results/wrec/runtime_qwen_real_table_b_full_n64_alpha1_notiming_compare_20260516T063826Z/no_wrec_mbt1280_r1_gpu_summary.json,/root/WREC/results/wrec/runtime_qwen_real_table_b_full_n64_alpha1_notiming_compare_20260516T063826Z/no_wrec_mbt1280_r1_request_log.jsonl,/root/WREC/results/wrec/runtime_qwen_real_table_b_full_n64_alpha1_notiming_compare_20260516T063826Z/no_wrec_mbt1280_r1_sidecar_metrics.json
